,Name,Date,Open,High,Low,Close,Adj Close,Volume,5-day Avg,7-day Avg,Signal
198,Fin Nifty,2023-04-21,18786.349609,18843.300781,18671.550781,18753.75,18753.75,1135500.0,18897.8,18870.578683,
199,Fin Nifty,2023-04-24,18910.400391,19006.349609,18822.650391,18992.949219,18992.949219,1456200.0,18878.3699218,18910.521484285713,Sell
200,Fin Nifty,2023-04-25,19010.5,19050.25,18934.300781,18961.849609,18961.849609,1897200.0,18909.139843599998,18935.085658428572,
201,Fin Nifty,2023-04-26,18929.150391,19024.0,18859.849609,19003.0,19003.0,1230300.0,18955.049999799998,18923.728515571427,Buy
202,Fin Nifty,2023-04-27,18976.699219,19118.75,18970.699219,19097.150391,19097.150391,1317200.0,19008.530078,18955.49274542857,
203,Fin Nifty,2023-04-28,19109.449219,19189.050781,18977.75,19162.550781,19162.550781,1485400.0,19077.680077999998,19011.864397142857,
204,Fin Nifty,2023-05-02,19229.5,19265.199219,19168.050781,19208.050781,19208.050781,1361800.0,19129.45,19070.98577,
205,Fin Nifty,2023-05-03,19151.550781,19200.449219,19091.800781,19182.25,19182.25,996800.0,19159.489843800002,19122.006975428572,
206,Fin Nifty,2023-05-04,19161.849609,19501.199219,19152.5,19479.349609,19479.349609,1326900.0,19254.9296876,19192.699776857142,
207,Fin Nifty,2023-05-05,19104.150391,19306.75,18995.349609,19023.849609,19023.849609,1542700.0,19292.5296876,19229.342634,
208,Fin Nifty,2023-05-08,19079.400391,19353.400391,19055.650391,19303.949219,19303.949219,1016100.0,19325.3996096,19276.399832714287,
209,Fin Nifty,2023-05-09,19360.449219,19424.900391,19238.150391,19274.699219,19274.699219,1208600.0,19357.339844,19320.135602857143,
210,Fin Nifty,2023-05-10,19306.0,19356.150391,19138.099609,19337.150391,19337.150391,1186900.0,19388.4800784,19344.006975714285,
211,Fin Nifty,2023-05-11,19428.150391,19517.650391,19366.75,19401.5,19401.5,1083600.0,19391.7703128,19380.07142885714,
212,Fin Nifty,2023-05-12,19366.699219,19556.349609,19335.849609,19507.150391,19507.150391,1031700.0,19441.6902346,19430.914341714284,
213,Fin Nifty,2023-05-15,19519.800781,19631.849609,19461.400391,19583.199219,19583.199219,852500.0,19497.3800782,19449.57868314286,
214,Fin Nifty,2023-05-16,19584.550781,19584.550781,19392.650391,19439.0,19439.0,1394200.0,19529.3101562,19489.264509,
215,Fin Nifty,2023-05-17,19460.699219,19461.300781,19206.400391,19301.349609,19301.349609,1130900.0,19550.3402342,19504.678850428572,
216,Fin Nifty,2023-05-18,19421.75,19485.550781,19332.050781,19363.75,19363.75,1508400.0,19543.9203122,19513.34319185714,
217,Fin Nifty,2023-05-19,19443.199219,19446.099609,19266.849609,19420.199219,19420.199219,1151800.0,19521.8703122,19526.19308014286,
218,Fin Nifty,2023-05-22,19405.400391,19448.849609,19310.75,19386.199219,19386.199219,981000.0,19485.270312200002,19516.364397,
219,Fin Nifty,2023-05-23,19437.150391,19465.349609,19356.75,19397.800781,19397.800781,950100.0,19461.430077800003,19503.364397,Sell
220,Fin Nifty,2023-05-24,19309.099609,19433.25,19227.150391,19243.0,19243.0,874400.0,19455.8199216,19474.993024285715,
221,Fin Nifty,2023-05-25,19219.550781,19255.900391,19118.400391,19239.300781,19239.300781,984900.0,19409.889843599998,19428.04296857143,
222,Fin Nifty,2023-05-26,19276.5,19391.449219,19200.650391,19370.5,19370.5,752000.0,19398.9597656,19418.064174,
223,Fin Nifty,2023-05-29,19516.949219,19614.099609,19476.5,19532.699219,19532.699219,1056100.0,19432.0097656,19436.428292285713,
224,Fin Nifty,2023-05-30,19518.199219,19636.900391,19493.550781,19606.050781,19606.050781,1204400.0,19466.319922,19463.68554685714,Buy
225,Fin Nifty,2023-05-31,19567.699219,19572.550781,19338.550781,19445.75,19445.75,2724900.0,19494.1800782,19481.35714285714,
226,Fin Nifty,2023-06-01,19508.400391,19509.099609,19285.900391,19322.699219,19322.699219,1120300.0,19544.8199218,19487.60714285714,
227,Fin Nifty,2023-06-02,19419.25,19435.349609,19318.300781,19368.199219,19368.199219,951600.0,19553.5999998,19487.907087,
228,Fin Nifty,2023-06-05,19453.5,19512.599609,19426.050781,19438.5,19438.5,952400.0,19533.299999799998,19524.57840385714,
229,Fin Nifty,2023-06-06,19461.75,19516.75,19407.849609,19479.650391,19479.650391,1021600.0,19509.2699216,19542.478515428575,Sell
230,Fin Nifty,2023-06-07,19542.800781,19556.050781,19469.199219,19538.099609,19538.099609,925700.0,19505.969921599997,19534.18582571429,
231,Fin Nifty,2023-06-08,19494.75,19623.050781,19403.199219,19436.349609,19436.349609,1193000.0,19528.760156,19532.20731,
232,Fin Nifty,2023-06-09,19455.300781,19505.949219,19391.300781,19411.800781,19411.800781,2436400.0,19542.880078,19522.69280114286,Buy
233,Fin Nifty,2023-06-12,19440.75,19481.699219,19377.5,19399.75,19399.75,1080000.0,19536.7,19518.778459714285,
234,Fin Nifty,2023-06-13,19372.099609,19497.650391,19372.050781,19469.0,19469.0,1209500.0,19532.8800782,19527.678571428572,
235,Fin Nifty,2023-06-14,19512.5,19528.75,19403.5,19418.300781,19418.300781,963400.0,19527.419922,19529.98577014286,Sell
236,Fin Nifty,2023-06-15,19452.800781,19457.599609,19213.5,19228.650391,19228.650391,1147600.0,19494.3296876,19521.535714285714,
237,Fin Nifty,2023-06-16,19290.5,19519.800781,19264.25,19456.900391,19456.900391,1098800.0,19497.1,19516.35714285714,
238,Fin Nifty,2023-06-19,19522.050781,19533.050781,19361.800781,19425.900391,19425.900391,1227400.0,19507.370312400002,19503.5,Buy
239,Fin Nifty,2023-06-20,19422.5,19525.949219,19302.900391,19502.900391,19502.900391,1310300.0,19513.030078,19506.35714285714,
240,Fin Nifty,2023-06-21,19594.300781,19660.099609,19533.0,19635.949219,19635.949219,1361300.0,19539.2999998,19531.84291285714,
241,Fin Nifty,2023-06-22,19660.400391,19741.800781,19577.900391,19594.349609,19594.349609,1378500.0,19596.1402342,19566.72154,
242,Fin Nifty,2023-06-23,19543.400391,19624.650391,19488.150391,19515.050781,19515.050781,857300.0,19617.1101562,19580.42159585714,
243,Fin Nifty,2023-06-26,19532.900391,19554.75,19456.300781,19521.75,19521.75,791700.0,19621.45,19594.300223142858,
244,Fin Nifty,2023-06-27,19601.0,19809.150391,19555.800781,19788.5,19788.5,1374200.0,19678.0902344,19635.635881714286,
245,Fin Nifty,2023-06-28,19917.199219,19954.900391,19812.349609,19895.150391,19895.150391,1862700.0,19737.0503908,19695.900111714287,
246,Fin Nifty,2023-06-30,20041.75,20077.800781,19949.449219,20057.699219,20057.699219,1194900.0,19804.2503908,19774.73604914286,
